Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,$89K - $131K (Glassdoor est.),"onsemi (Nasdaq: ON) is driving disruptive innovations to help build a better future. With a focus on automotive and industrial end-markets, the company is accelerating change in megatrends such as vehicle electrification and safety, sustainable energy grids, industrial automation, and 5G and cloud infrastructure. With a highly differentiated and innovative product portfolio, onsemi creates intelligent power and sensing technologies that solve the world’s most complex challenges and leads the way in creating a safer, cleaner, and smarter world.
We are looking for a Data Scientist to help grow onsemi’s Analytics + Data Science capabilities from descriptive to predictive. This is an opportunity to impact a growing, $7B+ enterprise that recognizes the need to leverage modern data technologies and methods to help solve critical business problems. You will join a team responsible for advanced analytics and data science across all business functions in the company including Sales, Marketing, Pricing, Operations.
You will work with other Data Scientists and Analysts through all phases of the Data Science life cycle: problem definition, exploratory data analysis, model creation, model validation and deployment.





Show More
Report",4.1,"onsemi
3.8","Phoenix, AZ",-1,"Size
10000+ Employees",,"Founded
1999","Type
Company - Public","Industry
Electronics Manufacturing","Sector
Manufacturing"
Data Scientist,Employer Provided Salary:$93K - $120K,"This position is located in the Division of Data, Analytics, Research and Evaluation (DARE), within the Economic Security Administration (ESA) at the Department of Human Services (DHS) and reports to the Chief Research and Evaluation Officer. ESA is responsible for administering public assistance programs in the District of Columbia, including but not limited to Temporary Assistance for Needy Families (TANF), Medical Assistance (MA), and Supplemental Nutrition Assistance Program (SNAP). Candidates for this position are expected to be experts in data science and predictive analytics with an understanding of how to apply data science tools to answer important questions about public assistance programs and anti-poverty measures. Candidates are expected to provide leadership and direction to a team that identifies, designs, and executes various quantitative studies and data science projects for ESA to improve the quality of services provided to the district residents.
Duties and Responsibilities
Show More
Report",4.1,"Department of Human Services
3.0","Washington, DC",-1,"Size
1001 to 5000 Employees",-1,"Type
Government","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist (ARC),-1,"Role Overview:
Trellix’s ARC (Advanced Research Center) is currently looking for Data Scientists to work with us to enhance our already award-winning Cybersecurity systems with added predictive and statistical analysis capabilities. With over 30 years’ accumulated data around past security certificates, as well as constant additions from our teams of researchers, ARC now needs senior folks to model this data, then be able to find actionable insights that can be streamed to our 60 million + security endpoints located around the world.
Company Overview:
Trellix is a global company redefining the future of cybersecurity. The company’s open and native extended detection and response (XDR) platform helps organizations confronted by today’s most advanced threats gain confidence in the protection and resilience of their operations. Trellix’s security experts, along with an extensive partner ecosystem, accelerate technology innovation through machine learning and automation to empower over 40,000 business and government customers. More at https://trellix.com.

Show More
Report",4.1,"Trellix
3.6",Remote,Remote,-1,"Founded
2022",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$55.00 Per Hour,"TITLE: Data Scientist - Hybrid
Location: Columbus, Ohio
Client: Huntington Bank
Duration: 3+months (Contract to hire)
Skype Position
Hybrid Position
Job Description:
TECHNICAL SKILLS
Show More
Report",4.1,"Cloud Shift Technologies LLC
5.0","Columbus, OH",-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Associate Data Scientist,Employer Provided Salary:$79K - $113K,"Works with a team for modeling complex business problems and discovering insights through the use of statistical, algorithmic, mining and visualization techniques. You will need to be a ""data utility player"" and be prepared to be able to assist in data standardization, and analysis opportunities, and aid in the build and implementation of data models. Additionally, this role will develop tools and libraries to streamline this process and create documentation to support knowledge sharing and auditability.

Essential Responsibilities

Data Wrangling/Exploration: Follow consistent practices to ensure data integrity and deal with imperfections in data. Research opportunities for the acquisition of new data sources to enhance value and fill gaps; automate collection processes; effectively process structured and semi-structured/unstructured data; proficiently integrate varied datasets; collaborate with business stakeholders as needed to ensure solid data understanding and proper data transformation; work cross-functionally with business partners and peer teams; analyze large amounts of information to discover trends and patterns; draw conclusions and gain actionable insights.











Show More
Report",4.1,"Xcel Energy
3.8","Minneapolis, MN",-1,"Size
10000+ Employees",-1,"Founded
1909","Type
Company - Public","Industry
Energy & Utilities","Sector
Energy, Mining & Utilities"
Senior Data Analyst/Data Architect (100% Remote),-1,"ImagineX is a rapidly growing technology consulting firm with an obsession for consistently delivering excellence to clients while always remaining passionate for what we do. At IX, we understand that happy consultants make happy clients, so nothing is more important to us than a strong culture, solid leadership, collaboration, open communication, and supporting our people each and every day.
We are on the hunt for a Senior Data Analyst/Data Architect who will review and assess existing cloud architecture and make recommendations for improvements while working with the cloud architect and process leads. This individual will also document data architectures to solve business problems and create data capability Gap Assessments and actionable roadmaps to address gaps.
At ImagineX you will enjoy working with a sharp, energetic & fun group of consultants. No big egos allowed! We offer flexible work hours (100% remote forever), exciting projects, and the opportunity to work with a variety of bleeding edge technologies. Be a leader, have a voice, and make an impact at ImagineX Consulting!
Show More
Report",4.1,"ImagineX Consulting
4.9",Remote,-1,-1,"Founded
2015",-1,-1,-1,-1
Data Scientist,$83K - $125K (Glassdoor est.),"Position Description
Create and refine predictive algorithms that support the numerous product offerings as well as the overall client satisfaction initiatives for Pareto IntelligenceTM
Participate in all project phases from concept, requirements, development, test, and production support
Explore and understand new big data and analytic technologies that enable faster and more efficient system operations, ultimately delivering timely insights and models
Ensure the security, confidentiality, and integrity of client information

ATTRIBUTES

Show More
Report",4.1,"Pareto Intelligence
2.8","Chicago, IL","Chicago, IL","Size
51 to 200 Employees",,"Founded
2013","Type
Company - Private","Industry
Health Care Services & Hospitals","Sector
Healthcare"
Data Scientist lll - (B3),$86K - $127K (Glassdoor est.),"Key Responsibilities:
Works in project teams as subject matter expert to design and develop program methods to consolidate and analyze structured and unstructured, diverse ""big data"" sources
Performs ad-hoc statistical and data-mining analysis , using statistical tools like R, SAS and MATlab; input and design of data acquisition systems, data structure and database design.
Interfaces with internal customers for requirements analysis and compiles data for scheduled or special reports and analysis
Works in project teams to develop analytical models, algorithms and automated processes, applying SQL understanding and PHP or Python programming, to cleanse, integrate and evaluate large datasets.
Bachelor's Degree
4 - 7 Years
Yes, 10% of the Time
Yes
$112,000.00 - $154,000.00
Show More
Report",4.1,"Applied Materials
4.1","Austin, TX",-1,"Size
10000+ Employees",,"Founded
1967","Type
Company - Public","Industry
Electronics Manufacturing","Sector
Manufacturing"
Cheminformatics Data Scientist,$71K - $105K (Glassdoor est.),"Who we are at Osmo:
We are a digital olfaction company, on a mission to give computers a sense of smell to improve the health and wellbeing of human life. Why? Our sense of smell both enriches and saves lives, and has a deep and direct connection to our emotions and memory. Vision and hearing have been digitized, but not scent. It's time we solve this.
We're bringing an unprecedented combination of software, data, hardware and capital to the historic challenge of giving computers a sense of smell.
We believe in the power of automation and carefully applied AI/ML to solve problems that are beyond what the unaided human mind can tackle on its own.
In the first phase of our development, we are using our map of odor along with cutting-edge generative AI to create the next generation of aroma molecules (e.g., the ingredients in the fragrances we wear and the products we use).

Show More
Report",4.1,"Osmo
2.5","Cambridge, MA","Cambridge, MA","Size
51 to 200 Employees",,"Founded
2013","Type
Company - Private","Industry
Video Game Publishing","Sector
Media & Communication"
Data Scientist,Employer Provided Salary:$65K - $105K,"Requirements
MOS Code: 2085 (Navy), 2659 (Marines)

Education and Experience: Bachelor's Degree or higher in Data Science, Mathematics, Computer Science, Economics, Statistics or related field, plus four (4) years of experience in database management and analysis, program evaluation, process optimization, public finance, project management, or economic analysis; including two (2) years of supervisory experience in a management or administrative capacity.

Licenses and Certificates: Texas Class ""C"" Driver's License or equivalent from another state.
General Purpose
Under general direction, develop, coordinate, and lead in identifying and integrating datasets to find opportunities for services and process optimization using models to test the effectiveness of recommended interventions.











Show More
Report",4.1,"City of El Paso, TX
3.4","El Paso, TX",-1,"Size
5001 to 10000 Employees",-1,"Founded
1871","Type
Government","Industry
Municipal Agencies","Sector
Government & Public Administration"
Data Scientist,$74K - $114K (Glassdoor est.),"Title:
Data Scientist

ABOUT THIS POSITION

**ALL CANDIDATES MUST BE US CITIZENS WITH THE ABILITY TO OBTAIN A SECURITY CLEARANCE IN ORDER TO BE CONSIDERED**

The successful candidate will be part of the KBR team supporting the Test Resource Management Center’s (TRMC) Big Data (BD) and Knowledge Management (KM) Team working on prototype BD and KM systems for DoD testing Ranges and various acquisition programs. The successful candidate will support our customers with insights gained from analyzing DoD Test & Evaluation data. The ideal candidate is adept at using large data sets to find opportunities for process/workflow optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running scripts and reports. They must have a proven ability to drive decisions with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. The successful candidate will be expected to utilize BD and KM tools and follow processes that ensure high quality products are delivered. The successful candidate will have extensive technical expertise in data science, academic or industry experience, and have excellent communication skills. As a Data Scientist, you will be part of a technical team responsible for evaluating customer requirements pertaining to complex big data analytic challenges. You will meet frequently with DoD analysts to discuss needs and effectively communicate solutions at both a programmatic and technical level. This team will provide analytical services and solutions to various DoD testing Ranges and acquisition programs. You will be responsible for developing and implementing solutions using machine learning tools, statistical data analytics, and providing input on the design and development of analytical products and reports. You will work in design, maintenance, completion, and end user training for a highly visible data analytic project, at multiple DoD ranges, creating efficient solutions with the goal of ultimately improving data analytics within DoD Test and Evaluation. Data Scientists of all seniority levels are encouraged to apply and will be considered. This position will require travel of at least 1 week a month to support end users located at various DoD Ranges in the CONUS. Come join the BD and KM team on the ground floor and be a part of the team responsible for revolutionizing how data analysis is performed across the entire Department of Defense!

Qualifications

BASIC QUALIFICATIONS

This position requires a bachelor's degree in Computer Science, Data Science, Statistics or related, technical field, and 7-10 years of experience. Advanced degrees may be substituted for years of experience. Data Scientists of all seniority levels are encouraged to apply and will be considered.

Previous experience must include five (5) years of hands on experience in big data analytics or machine learning.

statistical analysis, statistical analysis, data mining algorithms, mathematical segmentation, machine learning, and modeling.

Proven analytical skills and experience in handling large volume of data.

Experience in dealing with imperfections in data.

Experience in implementing Data Visualization solutions.

Ability to obtain Secret Clearance required - Top Secret Clearance preferred

.

Contract Requirements Will Prevail


computer programming (e.g., Python, R), data structures (e.g., SQL, Hadoop), statistics (e.g., Bayesian modelling), data visualization (e.g., Tableau), modeling and simulation are required.

Proficiency using Python or R programming language

One-year experience developing applications using Big Data databases (e.g., Accumulo, HBase, MongoDB, Cassandra)

Hadoop, Cloudera, Hortonworks, Apache Storm, Apache Spark, HBase, YARN, map-reduce, big-data analytics, semantic-web (RDF, OWL), and graph-databases.

Experience with working in teams in the data science industry is preferred.

The Data Scientist must have the ability to work closely with other scientists or software engineers to develop the best technical design and approach for new analytical products.

Ability to problem solve, debug, and troubleshoot while under pressure and time constraints is required.

Expertise in statistical data analytics, machine learning, open source and proprietary tools and applications. Must have an excellent knowledge of advanced methods, and experience in applying those methods to solve problems.

Ability to communicate effectively about technical topics to both experts and non-experts at both the management and technical level is required.

Excellent interpersonal skills, oral and written communication skills, and strong personal motivation are preferred.

Knowledge of software design patterns, and Agile Development methodologies is a plus.

Ability to work independently and provide appropriate recommendations for optimal analysis and development.

Excellent written and verbal communications skills are required, as the Data Scientist will be in frequent contact with the project technical lead, be taking direction from various government leads, and will frequently be interacting with end users to gather requirements and implement solutions while away from other team members.

ADDITIONAL QUALIFICATIONS

The preferred candidate will have experience working in government/defense labs and their computing restrictions.

Knowledge of the Test and Training Enabling Architecture (TENA), the Joint Mission Environment Testing Capability (JMETC), and Distributed Testing and Training.

Experience working with major DoD Acquisition programs such as Joint Strike Fighter (JSF) or Missile Defense Agency (MDA) is a plus.

Knowledge of DoD Cybersecurity policies.

#LI-ML2

KBR is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, disability, sex, sexual orientation, gender identity or expression, age, national origin, veteran status, genetic information, union status and/or beliefs, or any other characteristic protected by federal, state, or local law.
Show More
Report",5.0,"KBR
3.9","Niceville, FL",-1,"Size
10000+ Employees",,"Founded
1901","Type
Company - Public","Industry
Aerospace & Defense","Sector
Aerospace & Defense"
Data Scientist,$83K - $126K (Glassdoor est.),"New York
Posted 6 months ago
The Data Scientist is an accomplished technical leader and a team player with substantial software engineering experience, preferably with some experience within the healthcare industry. The candidate must have hands-on experience with enterprise level software development, integration and implementation using advanced data science or big data technologies.
Job Duties Include
The ideal candidate will have a good foundation of the Java, Scala, R, Spark, REST API, AWS, S3, PostgreSQL, Big Data and SQL/Data Modeling
Show More
Report",5.0,"Sriven System
4.3","New York, NY","New York, NY","Size
51 to 200 Employees",,"Type
Company - Private","Industry
Cable, Internet & Telephone Providers","Sector
Telecommunications","Revenue
$5 to $25 million (USD)"
Data Scientist Lead,$89K - $135K (Glassdoor est.),"Overview:
Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients’ most complex digital transformation needs. We leverage our holistic portfolio of capabilities in consulting, design, engineering, operations, and emerging technologies to help clients realize their boldest ambitions and build future-ready, sustainable businesses. A company recognized globally for its comprehensive portfolio of services, strong commitment to sustainability and good corporate citizenship, we have over 250,000 dedicated employees serving clients across 66 countries. We deliver on the promise of helping our customers, colleagues, and communities thrive in an ever-changing world.

A PROUD HISTORY OF OVER 75 YEARS
FY22 REVENUE 10.4 BN USD


Job Description:
Roles & Responsibilities:







Show More
Report",5.0,"Wipro Limited
3.8","Dallas, TX",-1,"Size
10000+ Employees",,"Founded
1945","Type
Company - Public","Industry
Information Technology Support Services","Sector
Information Technology"
Statistician,Employer Provided Salary:$79K - $132K,"JOB LOCATION: United States

JOB SALARY: $79,000-$132,000 + bonus

JOB TITLE: Statistician

JOB REPORTS TO: Manager, Statistics




















Show More
Report",5.0,"Alimentiv
4.1","Boston, MA",-1,"Size
201 to 500 Employees",-1,"Founded
1986","Type
Company - Private","Industry
Biotech & Pharmaceuticals","Sector
Pharmaceutical & Biotechnology"
"Senior Data Scientist, TikTok Ecosystem & Analytics",Employer Provided Salary:$165K - $240K,"Responsibilities
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

Team Intro:
TikTok-Data Science team is responsible for all data science and analytics related work, cooperating with all key value chains in TikTok, including User Growth, Content Ecosystem, Social, Creation and etc. The goal of the team is to generate actionable insights from data and help the stakeholders to make the right decisions. Our main tasks include metrics defining, root cause analysis, experimentation methodology, feature/strategy evaluation and exploratory analysis to find more opportunities.


The primary role of a Data Scientist for our Data team is to conduct deep analysis into user behavior, product features and content ecosystem to generate business insights that could be applied to actionable improving initiatives. You will work closely with cross-function teams, such as PM\RD\MLE, to improve user experience and fulfill growth of TikTok in all different regions.

Responsibilities - What You'II Do
Qualifications
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

TikTok is committed to providing reasonable accommodations during our recruitment process. If you need assistance or an accommodation, please reach out to us at usrc@tiktok.com.
Job Information
The base salary range for this position in the selected city is $165000 - $240000 annually.



Compensation may vary outside of this range depending on a number of factors, including a candidate’s qualifications, skills, competencies and experience, and location. Base pay is one part of the Total Package that is provided to compensate and recognize employees for their work, and this role may be eligible for additional discretionary bonuses/incentives, and restricted stock units.



At ByteDance/TikTok our benefits are designed to convey company culture and values, to create an efficient and inspiring work environment, and to support ByteDancers to give their best in both work and life. We offer the following benefits to eligible employees:



We cover 100% premium coverage for employee medical insurance, 80% premium coverage for dependents and offer a Health Savings Account(HSA) with a company match. As well as Dental, Vision, Short/Long term Disability, Basic Life, Voluntary Life and AD&D insurance plans. In addition to Flexible Spending Account(FSA) Options like Health Care, Limited Purpose and Dependent Care.



10 paid holidays per year plus 17 days of Paid Personal Time Off(PPTO) (prorated upon hire and increased by tenure) and 10 paid sick days per year as well as 12 weeks of paid Parental leave and 8 weeks of paid Supplemental Disability.



We also provide generous benefits like mental and emotional health benefits through our EAP and Lyra. A 401K company match, gym and cellphone service reimbursements. The Company reserves the right to modify or change these benefits programs at any time, with or without notice.
Show More
Report",5.0,"TikTok
3.6","San Jose, CA",-1,"Size
1001 to 5000 Employees",-1,"Founded
2016","Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology"
Sr. Environmental Data Scientist,$71K - $107K (Glassdoor est.),"Overview:
Bowhead is seeking a Sr. Environmental Data Scientist to join our team in Vicksburg, MS to support our US Army Corps of Engineers customer at the Engineer Research and Development Center (ERDC) for a recently awarded Environmental Lab contract. The ERDC Environmental Lab contract is tasked with satisfying Army and Department of Defense (DoD) requirements which may include: analysis of baseline (i.e., reference) wetland conditions as well as wetland functional status in disturbed, altered, restored, or created environments. In particular, studies focused on the performance and trajectory of restored/created environments are of interest including the cycling of nutrients, elements, and other compounds within wetland systems. The Sr. Data Scientist will be responsible for the development of coastal marsh models that integrate both physical and biological components for simulation and condition assessments. The Sr. Data Scientist will also work with the team on conceptualization of model system, quantification of model parameters, evaluation of model structure and performance, data collection, analysis of results, and writing reports and papers.
Responsibilities:

Qualifications:





Show More
Report",5.0,"Bowhead
3.2","Vicksburg, MS","Vicksburg, MS","Size
1001 to 5000 Employees",,"Founded
1999","Type
Subsidiary or Business Segment","Industry
Information Technology Support Services","Sector
Information Technology"
Data Scientist,Employer Provided Salary:$100K - $150K,"The Data Scientist designs, prototypes, and develops processes for machine learning models from experimentation to production. They must work with the Data Science Department to understand current business cases, test hypotheses, and continuously improve active processes. This is a technical role that focuses on data wrangling, feature engineering, and predictive modeling.

The Data Scientist will collaborate with their team to prepare and develop data, features, and predictive models from ideation to production deployment. Current use case datasets are primarily tabular. Potential use cases include time series forecasting, clustering, binary classification, multiclass classification, multivariate regression, anomaly detection, and recommendation systems. Once approved, the Data Scientist will work with the team to transition experimental models to production models.




Show More
Report",5.0,"EPCVIP, Inc
5.0","Los Angeles, CA",-1,"Size
51 to 200 Employees",-1,"Founded
2014","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
Director of Data Analytics,Employer Provided Salary:$180K,"TITLE: Director of Data Analytics
TYPE: Direct Hire
LOCATION: 100% Remote Headquarters located in Cherry Hill, NJ
ONSITE/REMOTE/HYBRID: 100% Remote
START DATE: January 2023
SHIFT: M-F, 830-5pm EST
VACCINATION REQUIREMENT: None
We are looking for a Director of Data Analytics to manage the enterprisewide data & analytics processes and provide the company with useful insight for decisions in these areas. You will collaborate with C-level executives and key stakeholders to develop and improve data models that align with the organization's mission and values. We are in the healthcare industry and the ideal candidate has performed a similar role utilizing healthcare data.

Show More
Report",5.0,"RX3, LLC",Remote,-1,-1,-1,-1,-1,-1,-1
Data Scientist,$73K - $108K (Glassdoor est.),"The Company
Founded in 2006, Revenue Management Solutions has a bold mission to change the healthcare technology landscape by delivering innovative solutions to help solve the complex challenges facing our customers. Our pursuit of this mission is the driving force that brings us to work each day. We believe in embracing new ideas, challenging ourselves and failing forward. We have assembled a team and created a culture where we respect and celebrate individual talents and team wins. With 15+ years in the business of Healthcare Remittance Processing, RMS has continued to advance the Healthcare Revenue Cycle with automated solutions that have put us at the top of our field. If you are looking to join a team where your work can be personally and professionally rewarding, don’t just join a company with a mission. Join a mission with a company behind it.
We offer top health, dental, vision and 401k benefits



Show More
Report",5.0,"Revenue Management Solutions Llc
2.4","Oklahoma City, OK","Oklahoma City, OK","Size
1 to 50 Employees",,"Type
Company - Private","Revenue
$1 to $5 million (USD)",-1,-1
Sr Data Analyst,Employer Provided Salary:$64.00 - $74.00 Per Hour,"1 year contract
Location: Iselin NJ or Charlotte NC - Hybrid role (2 to 3 days onsite) - Must
Required Skills:
-5+ years of experience
- Strong SQL Background
- Experience in Financial or Asset management domain
- Collibra exp is required
- Data Governance experience is preffered, HM needs someone with good undrstanding of Data GOvernance practices
Show More
Report",5.0,Seventy7 Agency,"Charlotte, NC",-1,-1,-1,-1,-1,-1,-1
Data Scientist,$79K - $116K (Glassdoor est.),"Essent Guaranty, Inc. Founded in 2008, we are a private mortgage insurer, approved by Fannie Mae and Freddie Mac and licensed nationwide. We offer private mortgage insurance, also known as mortgage guaranty insurance, MI or private MI, for single-family mortgage loans in the United States, providing private capital to mitigate mortgage credit risk for lenders and investors. This, in turn, allows lenders to make additional mortgage financing available to prospective homeowners. We are focused on managing risk and dedicated to serving as a strong and fair counterparty. As a company, we bring strong private capital and a commitment to risk management to the mortgage insurance industry.

Title: Data Scientist

Location: Radnor, PA (on-site)

This is an individual contributor position which works under moderate supervision and is responsible for assisting Essent’s risk management personnel in the ongoing analysis of Essent’s overall portfolio performance leveraging advanced analytics and modeling techniques.

Our commitment to your success is enhanced by our competitive salary and comprehensive benefits package including paid time off, medical, dental, vision, 401(k) and disability benefits. We work to maintain a positive environment for our employees, where people can learn and grow with the company. Essent is an Equal Opportunity Employer.
Show More
Report",5.0,"Essent Guaranty, Inc.
4.6","Radnor, PA","Radnor, PA","Size
Unknown",,"Type
Company - Public","Industry
Insurance Agencies & Brokerages","Sector
Insurance","Revenue
Unknown / Non-Applicable"
Sr Data Scientist I,$102K - $137K (Glassdoor est.),"COMPANY: Staples, Inc.
LOCATION: 500 Staples Drive, Framingham, MA 01702
POSITION TITLE: Senior Data Scientist

DUTIES: Collaborate with cross-functional teams to prioritize projects, build roadmaps and execute plans. Build models and algorithms in production grade systems using state of the art techniques. Provide data science and machine learning thought leadership across organization (Statistical Modeling, Data Engineering, Data Science Consulting). Code development and stakeholder communication for churn modeling and sales potential modeling. Review code when partnering with vendors such as BCG work. Position is fixed location based in Framingham office; however, telecommuting from a home office may also be allowed.






Show More
Report",5.0,"Staples
3.3","Framingham, MA","Framingham, MA","Size
10000+ Employees",,"Founded
1986","Type
Company - Private","Industry
Office Supply & Copy Stores","Sector
Retail & Wholesale"
Data Scientist - Marketing Analytics,Employer Provided Salary:$115K,"Job Description:
Reporting to our Director of Marketing Analytics, this position’s charter is to increase the company’s profits through advanced analytics applied to business problems in Marketing, focusing on both online and offline marketing campaigns and strategies as well as consumer journey and conversion optimization. This individual will be a key member in an exciting, fast-paced, and growing team that is making an immediate impact across the entire consumer life cycle (prospecting, acquisitions, retention and re-activation). This is a wonderful opportunity for you to broaden your analytics skill set through exposure to a wide variety of business problems and challenge yourself with FinTech projects that can span from tactical to strategic nature. As our Data Scientist - Marketing Analytics (aka Marketing Analytics Analyst), you will have the flexibility of a hybrid work schedule, working remotely from your home office in the Dallas-Fort Worth area and on-site at our Administrative Office (HQ) in Irving (Las Colinas), TX.

Key Responsibilities




About Cottonwood:




Show More
Report",5.0,"Cottonwood Financial
3.0","Irving, TX",-1,"Size
501 to 1000 Employees",-1,"Founded
1996","Type
Company - Private","Industry
Banking & Lending","Sector
Financial Services"
Staff Scientist-Optimization and Data Analytics,Employer Provided Salary:$120K - $130K,"Arconic is currently in search of Staff Scientist, Optimization and Data Analytics to join our Arconic Technical Center Team in New Kensington, PA.
At Arconic, we are looking for people who share our values of integrity, inclusion, and diversity, and who demonstrate agility, results commitment, and the capability to grow themselves and others. In return, we offer the opportunity to Grow Together with ongoing opportunities for professional growth provided by a constantly changing environment, working alongside employees who value the people they work with just as much as the work they do.
JOB DESCRIPTION
Primary Responsibilities
The candidate will be responsible for translating industrial use cases into the corresponding mathematical procedures.






Show More
Report",5.0,"Arconic
3.4","New Kensington, PA",-1,"Size
10000+ Employees",-1,"Founded
1888","Type
Company - Public","Industry
Metal & Mineral Manufacturing","Sector
Manufacturing"
Staff Data Scientist,$120K - $175K (Glassdoor est.),"At Apartment List, we're on a mission to find every renter a home they love at the value they deserve. As the fastest-growing online rental marketplace, our platform takes the time to understand renters' preferences and seamlessly finds their perfect match while aligning incentives with our properties on-site. To date, we've helped nearly 1 million families find a home they love, and we're just getting started. Join us!
Apartment List is looking for a Staff Data Scientist to help us match the right renter with the right property at the right time! In this role, you'll have the opportunity to consider and balance multiple optimization objectives for renters, property management companies and revenue. To do so, you will need to understand the journey through the lens of data, and separate the important features from the noise. You'll have the opportunity to lead work focused on machine-learning models that bring in renters, rank potential properties to best match renter preferences, and pinpoint the motivations and intent of renters. On your journey, you will partner with Product, Engineering, Design, Analytics and Growth to develop, implement, and evolve our machine learning models and practice. Data Science is a new function at Apartment List, and you will partner with the Director of Data Science to build out the roadmap and team for maximum impact.
Show More
Report",5.0,"Apartment List
4.6","San Antonio, TX","San Antonio, TX","Size
201 to 500 Employees",,"Founded
2011","Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology"
"Senior Data Scientist, Product Analytics",Employer Provided Salary:$172K - $224K,"ABOUT THE ROLE
Peloton is seeking a Senior Data Scientist on the Product Research & Analytics team to support the innovation, iteration, and optimization of our engagement products. This Senior Data Scientist will work as part of a cross-functional team of Product Managers, Engineers, Designers, and User Researchers to better understand how members are interacting with Peloton products and to inform and evaluate how we can best personalize content to each member.
YOUR DAILY IMPACT AT PELOTON
Own analytics for one to three core workstreams, from metrics definition and data instrumentation design to ongoing reporting, investigation, and generative research
Collaborate with Product Managers, User Researchers, Designers, and Engineers to lead experimentation processes: designing and measuring A/B tests that help us understand the impact of new/alternate versions of features on user behavior
Show More
Report",5.0,"Peloton
3.5","New York, NY",-1,"Size
1001 to 5000 Employees",-1,"Founded
2012","Type
Company - Public","Industry
Internet & Web Services","Sector
Information Technology"
Data Scientist,-1,"Take direction from Senior Data Scientist to analyze unstructured and semi-structured data, including latent semantic indexing (LSI), entity identification and tagging, complex event processing (CEP), and the application of analysis algorithms on distributed, clustered, and cloud-based high-performance infrastructures.
Handle processing and index requests against high-volume collections of data and high-velocity data streams.
Some experience with machine learning, algorithm analysis, and data clustering.

Qualifications
BA/BS and 18+ years of experience or a Masters and 10+ years
Show More
Report",5.0,"DigiFlight
2.8","Columbia, MD",-1,-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist: Advanced Analytics,$90K - $130K (Glassdoor est.),"Job Description:
Perform advanced analytics tasks, including but not limited to predictive statistical models, customer profiling, segmentation analysis, data analysis and mining, and external data enhancement using SQL, SAS, R, Python or PySpark.
Identify and test hypotheses, ensuring statistical significance, and builds predictive models and data visualization to support production business. Extract and process large quantities of data from data warehouses and other data marts in support of assignments.
Analyze marketing metrics to identify cause-effect relationships between marketing levers and outcomes.
Consolidate and package up insights, analytic outputs, and action items into a well-organized, consumable package with actionable recommendations and strategies for marketers (MS Excel, PowerPoint, Word, etc.)Present statistical and nonstatistical results, using charts, bullets, and graphs, in meetings or conferences to audiences such as clients and peers.
Show More
Report",5.0,"SysIntelli
4.3","San Diego, CA","San Diego, CA","Size
51 to 200 Employees",,"Type
Company - Private","Industry
Accounting & Tax","Sector
Financial Services","Revenue
$1 to $5 million (USD)"
Data Science (AI/ML),-1,"Dallas, Texas | Full Time

JOB Description

Role: Data Scientist (AI/ML
Client: Direct Client
Location : Remote
Relocation : Need to be onsite after Pandemic.

Show More
Report",5.0,"Anblicks
4.2","Dallas, TX",-1,-1,"Founded
2004",-1,-1,-1,-1
