Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,-1,"Analytics
Remote
Full Time
Job Description:
The Data Scientist will be a key member on the Data Science and AI team within the precision oncology organization. The Data Science and AI team is responsible for developing innovative analytical solutions and products that benefit the entire enterprise. The team generates insights for providers, payers, pharma, and biotech by leveraging the available health care data from electronic medical records, healthcare claims, pharmacy claims and genomics data for oncology, urology, and other patients via the Integra precision oncology platform. Utilizing analytical, statistical, and programming skills to collect, analyze, and interpret large data sets, the Data Scientist will extract meaningful information from all patient data from our rapid growing network of healthcare practices. The solutions created by the Data Scientist will positively impact patient outcomes, while reducing cost of healthcare.
Show More
Report",-1,"Integra Connect solutions
3.6",Remote,-1,-1,"Founded
2014",-1,-1,-1,-1
Data Scientist,-1,"Overview

Role: Data Scientist

Duration: Long term contract

Top Skills' Details

1. Experience in working in statistical and predictive analysis, complex query writing, programming, machine learning and AI - around 4 years OR someone that comes from data analysis and/or system analyst background and Masters/grad school degree in data analytics/data science
2. SQL programming (Python nice to have)
3. PowerBI/Tableau
4. ETL dev

cloud (Azure/AWS), health care background
Show More
Report",-1,"Connvertex Technologies Inc.
4.0",Remote,-1,-1,"Founded
2008",-1,-1,-1,-1
Data Scientist,-1,"Who are we?
Buyers Edge Platform (""BEP"") was born out of the 20-year growth and success of its founding companies Dining Alliance, Buyers Edge and Consolidated Concepts. BEP is a technology enabled group purchasing network, which provides group purchasing services, SaaS based technology solutions, and supply chain consulting and procurement related services to foodservice operators across many verticals, including restaurants (independents as well as multiunit, chains and franchise concepts), hospitality (hotels, casinos, resorts), healthcare (LTC based operators), colleges & universities and array of other foodservice based operators (food trucks, caterers, amusement parks and other leisure based operators). BEP represents over $12 Billion in annual buying power across the country. We are committed and passionate about our mission to keep foodservice operators thriving by saving them money and increasing the quality of their products.
Show More
Report",-1,"Buyers Edge Platform, LLC
4.1","Lake Worth, FL","Lake Worth, FL",-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist - Data Analytics,$107K - $145K (Glassdoor est.),"Data Scientist
We are looking for a lead data scientist with at least 5+ experience in eCommerce search engine optimization, NLP and personalization marketing.

This is an environment unlike anything in the high-tech world and the secret of Costco’s success is its culture. The value Costco puts on its employees is well documented in articles from a variety of publishers including Bloomberg and Forbes. Our employees and our members come FIRST. Costco is well known for its generosity and community service and has won many awards for its philanthropy. The company joins with its employees to take an active role in volunteering by sponsoring many opportunities to help others. In 2018, Costco contributed over $39 million to organizations such as United Way and Children's Miracle Network Hospitals.


Show More
Report",-1,"Costco Wholesale
4.0","Seattle, WA","Seattle, WA","Size
10000+ Employees",,"Founded
1976","Type
Company - Public","Industry
General Merchandise & Superstores","Sector
Retail & Wholesale"
Data Scientist,$82K - $121K (Glassdoor est.),"Data Scientist
Acrisure Technology Group (ATG) is a fast paced, AI and data science driven team building innovative software to disrupt the $6T+ insurance industry. Our mission is to help the world share its risk more intelligently to power a more vibrant economy. To do this, we are transforming insurance distribution and underwriting into a science.
At the core of our operating model is our technology: we're building an AI driven digital marketplace for risk and applying it at the center of Acrisure, a privately held company recognized as one of the world's top 10 insurance brokerages and the fastest growing insurance brokerage globally. By leveraging technology to push the boundaries of understanding and transferring risk, we are systematically converting data into predictions, insights, and choices that drive the insurance industry forward.
Show More
Report",-1,"Acrisure Technology Group
3.9","Austin, TX","Austin, TX","Size
5001 to 10000 Employees",,"Founded
2005","Type
Company - Private","Industry
Insurance Agencies & Brokerages","Sector
Insurance"
"Data Analyst / Scientist (Python 3,MS SQL Server, MySQL, PHP, JS)",Employer Provided Salary:$4K - $6K,"To apply to this job you need to be at an expert level:
1-Python 3
2-MS SQL Server (ms sql server management: sql queries, stored procedures, views, scheduler and etc)
3-MySQL
You will be responsible for our Data warehouse and will support business intelligence (BI) activities.
Vedal Media brings people together. With tens of millions of users and a presence in every country on earth, our dating websites and apps are expansive and rapidly growing. We are looking for a talented Data Analyst / Scientist 'Numbers wizard' to join our growing team.
Show More
Report",-1,Vedal Media Kft,Remote,-1,-1,-1,-1,-1,-1,-1
Data Scientist,-1,"Location: Pasadena, CA HQ or Remote within USA
Please note: This position may work on projects related to the Department of Defense. You must be authorized to work in the US without sponsorship with the ability to obtain a security clearance, which is issued by the U.S. government. U.S. citizenship is required by the DoD for security clearance.
The Role
Our fast-growing AI/ML team is looking for a highly-motivated Data Scientist with machine learning and Python experience to work on predictive maintenance (PMX) solutions using Virtualitics platforms. You will be responsible for prototyping and developing machine learning solutions for our customers. You will not only be helping sell our groundbreaking technology, but be a part of building a truly great company and culture.
Show More
Report",-1,"Virtualitics
3.9",Remote,-1,-1,"Founded
2016",-1,-1,-1,-1
Data Scientist,$86K - $123K (Glassdoor est.),"The Role

We're looking for a driven, entrepreneurial candidate that's motivated to revamp healthcare's broken payment infrastructure. We value creative, outside-the-box thinkers that back their ideas with revenue cycle expertise, technical knowledge and action. This role will be a key support function for a new product line and inform product development and feature releases.

Below is a list of ideal qualifications for this position. Don't meet every single one of them? That's okay! Studies show that BIPOC, people with disabilities, and LGBTQIA+ folks hesitate to apply for a position unless they meet 100% of the qualifications listed. We encourage anyone to apply for all open roles. Building a truly diverse team is a challenge that we do not shy away from. Healthcare affects all people differently, but it significantly affects those in underserved communities. With a robust, diverse team, we are stronger and better equipped to change the future of healthcare for all.













Show More
Report",-1,"Turquoise Health
5.0","San Diego, CA","San Diego, CA","Size
1 to 50 Employees",,"Founded
2020","Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
Data Scientist (Contract),$74K - $107K (Glassdoor est.),"As a Data Scientist at Audere, you will build, deploy, and maintain the data pipelines, reporting systems, and visualizations we use to turn data into insights.
Term: 24-weeks starting January 2023
Show More
Report",-1,"Audere
4.8","Seattle, WA","Seattle, WA","Size
Unknown",,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,Employer Provided Salary:$95K - $125K,"At Whitespace, our Data Science and Engineering practice is a engineering focused delivery function. Our team is comprised of engineers that deliver models and application into production using strong engineering fundamentals with a data science tint. As a Data Scientist at Whitespace you will have an opportunity to work with large data sets and deliver models that are built on a Continuous Integration pipeline and delivered into the production as part of our Continuous Delivery process. Additionally, you will be responsible for compiling actionable insights from data and assisting program, sales and marketing managers build data-driven processes. Your role will involve driving initiatives to optimize for operational excellence and revenue.
Responsibilities:
Ensure that data flows smoothly from source to destination so that it can be processed
Show More
Report",-1,"Whitespace
2.0",Remote,-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Bayesian Statistician (Data Scientist),$79K - $118K (Glassdoor est.),"Bayesian Statistician (Data Scientist)
Aurora, CO

ICR has opportunities available for experienced and motivated Data Scientists with a Bayesian statistics background.

Essential Job Responsibilities

This Data Scientist will be expected to:
Work independently on complex technical tasks that require in-depth data analysis methodologies and data/information collection
Develop unique technical solutions for applications in the intelligence field


Show More
Report",-1,"ICR inc.
4.6","Aurora, CO","Aurora, CO","Size
Unknown",,"Type
Company - Private","Industry
Aerospace & Defense","Sector
Aerospace & Defense","Revenue
Unknown / Non-Applicable"
Data Scientist I,$87K - $128K (Glassdoor est.),"Job Title - Data Scientist 1
Location - Beltsville, MD

Ion Storage Systems, Inc. is looking to add a full-time data scientist to our team in Beltsville, MD. This position reports to the Principal Technical Program Directory and will be responsible for helping ION understand and make connections through thorough data analysis on all areas of work at ION. In this role, you will work in a cross-functional environment as a resource to various technical teams and partner with other scientists and engineers. We expect this candidate can apply scientific principles to a range of technical projects and make decisions based on sound scientific reasoning.

In addition to a competitive salary, we offer the following company benefits:






Show More
Report",-1,"Ion Storage Systems
5.0","Beltsville, MD","Beltsville, MD","Size
1 to 50 Employees",,"Founded
2019","Type
Company - Private","Industry
Electronics Manufacturing","Sector
Manufacturing"
Data Scientist,Employer Provided Salary:$140K - $150K,"As a Data Scientist on our BI & Analytics team, you will leverage your experience and creativity to design and implement solutions that provide insight into customer and operations analytics and drive actionable results for the Customer Success organization. You will design and implement enhancements to our existing BI capabilities to identify customer behavioral trends, isolate retention risks, and correlate retention playbooks with churn reduction. As the senior technical member of the team, you will take a lead role in recommending technologies and processes to mature our operations.

Job Functions
Exercise thought leadership and discretion in identifying business needs that can be improved with analytics and designing solutions with the data and tools available

















Show More
Report",-1,"LogRhythm
3.8","Denver, CO",-1,"Size
501 to 1000 Employees",-1,"Founded
2003","Type
Company - Private","Industry
Computer Hardware Development","Sector
Information Technology"
Data Scientist,-1,"Role Summary / Purpose
Highly motivated self-driven Engineer in statistics / predictive modeling / data quality to lead and guide multi-disciplinary project teams addressing key challenges for different businesses. Creation of intellectual property will be a key expectation in this role.

Essential Responsibilities
As a senior data scientist in the Modeling and Optimization, you will create and guide programs to invent and deliver predictive modeling and decision technologies for diverse businesses such as Finance, Aviation, Transportation, Oil and Gas and Healthcare.


Show More
Report",-1,Gustaine,"Orange, CA",-1,-1,-1,-1,-1,-1,-1
Sr. Data Scientist,$68K - $107K (Glassdoor est.),"Sr. Data Scientist
Santa Ana, CA
6 months

Job Description :
What is the specific title of the position? Senior Data Scientist
What Project/Projects will the candidate be working on while on assignment? 1) Field Team Modernization/Intelligent Decision Management - build and support of new predictive data models 2) Coding Transformation - build and support of new/existing predictive data models 3) Ad hoc data analysis
Is this person a sole contributor or part of a team? If so, please describe the team? (Name of team, size of team, etc.)
Individual contributor within Decision Intelligence team.




Show More
Report",-1,"omega solutions inc
3.1","Santa Ana, CA","Santa Ana, CA","Size
1 to 50 Employees",,"Type
Self-employed","Industry
Information Technology Support Services","Sector
Information Technology","Revenue
Unknown / Non-Applicable"
Junior Data Scientist,$76K - $117K (Glassdoor est.),"[]

BTAS Job Posting

Job Title:
Clearance Requirement:
Junior Data Scientist

TS/SCI

Work Location:
Position Type / Standard Work Hours:
Langley Air Force Base, Hampton, VA

Full-time/40 hours per week/On-Site


Junior Data Scientist will support the Air Combat Command Cyber Defense Correlation Cell’s mission assurance objectives by providing relevant cyber incident and threat information to operational commanders and other cyber mission assurance entities. This is accomplished by providing analysis and correlation of incident and threat data for mission assurance stakeholders, facilitating incident response coordination for aligned Mission Defense Teams (MDTs), and supporting awareness of the cyber threat environment across the Defensive Cyber Operations (DCO) enterprise.



This position does not have supervisory responsibilities




An active TS/SCI clearance or higher is required.


BTAS is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.

BTAS is an E-Verify program participant.


Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.

[]
Show More
Report",-1,"BTAS
4.1","Hampton, VA","Hampton, VA","Size
201 to 500 Employees",,"Founded
1995","Type
Company - Private","Industry
Aerospace & Defense","Sector
Aerospace & Defense"
Data Scientist,-1,"About us
We are agile, innovative and fast-paced.
Our work environment includes:
Modern office setting
Food provided
New York City Post is looking for an experianced data scientist.
Job Type: Contract
Benefits:
Show More
Report",-1,The New York City Post LLC,Remote,-1,-1,-1,-1,-1,-1,-1
Job Open for Data Scientist with Azure_Remote,Employer Provided Salary:$80.00 Per Hour,"Hi,
Hope you are doing great!
I have an urgent requirement for a “Data Scientist” position with one of our client at “Remote”.
If you are interested please share your updated resume along with contact details.
Role: Data Scientist with Azure
Location: Remote
YOE: 10+ years
Required skills: Azure, ML, AKS/ ASE, Synapse/ Databricks, GIT, Jenkin, New Relic
Show More
Report",-1,"Tekshapers Software Solutions Pvt Ltd
3.3",Remote,-1,"Size
201 to 500 Employees",-1,"Founded
2009","Type
Company - Private","Industry
Software Development","Sector
Information Technology"
Associate Statistician [Temporary],$61K - $92K (Glassdoor est.),"The position is located in the Social and Gender Statistics Section of the Demographic and Social Statistics Branch of the Statistics Division in the Department of Economic and Social Affairs (DESA). The Associate Statistician reports to the Chief of the section.

The Statistics Division is committed to the advancement of the global statistical system. The Division compiles and disseminates global statistical information, develops standards and norms for statistical activities, and supports countries' efforts to strengthen their national statistical systems. Further information is available on the following website: https://unstats.un.org/
Responsibilities
Within delegated authority, the Associate Statistician will be responsible for the following duties:
Assists in designing, organizing, planning and managing the collection, evaluation, analysis, compilation and dissemination of statistical data.
Competencies

Education
Work Experience







Languages
Assessment
Special Notice







United Nations Considerations










No Fee
Show More
Report",-1,"United Nations
4.0","New York, NY","New York, NY","Size
10000+ Employees",,"Founded
1945","Type
Government","Industry
National Agencies","Sector
Government & Public Administration"
Data Scientist,Employer Provided Salary:$120K - $180K,"Who we are:
Revelio Labs provides workforce intelligence. We absorb and standardize hundreds of millions of public employment records to create the world’s first universal HR database, allowing us to see current workforce composition and trends of any company. Our customers include investors, corporate strategists, HR teams, and governments.
What we’re looking for:
Revelio Labs is looking for a creative Senior Data Scientist who is able to maintain, improve, and develop complex models alongside a team of experienced data scientists. We prefer candidates with experience and strong interest in NLP, Time Series, and Bayesian methods.
Experience and Skills:
Show More
Report",-1,"Revelio Labs
4.8",Remote,-1,"Size
1 to 50 Employees",-1,"Founded
2018","Type
Company - Private","Industry
Research & Development","Sector
Management & Consulting"
Data Scientist,Employer Provided Salary:$30.00 - $70.00 Per Hour,"Required Skills
SQL Python Understanding of visualization tools Wireless Experience is a plus!
Strong Problem-solving mindset desired. High Proficiency in SQL & Python required. Understanding of visualization tools required. Wireless Experience a plus.
Responsibilities
- Selecting features, building and optimizing classifiers using machine learning techniques
- Data mining using state-of-the-art methods
- Extending company's data with third party sources of information when needed
- Enhancing data collection procedures to include information that is relevant for building analytic systems
Show More
Report",-1,Vision IT Solutions Inc,"Avenel, NJ",-1,"Size
Unknown",-1,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Healthcare Data Scientist,-1,"ACM Analytics is seeking a Data Scientist to support our data analytics work. ACM Analytics is a certified woman- and minority-owned small business providing a wide array of data analytic services to commercial clients and government agencies. Our cross-industry experience allows us to provide innovative methodologies and result-based solutions that are both efficient and adaptable. You will be part of a small collaborative team passionate about their work.
Qualifications
· BS/MS in Data Science, Computer Science, Engineering, Health Services, Statistics, or Mathematics.
· 3 + years of programming experience with Python, R. Experience with AWS platform, Databricks or PySpark, jupyterlab.
Show More
Report",-1,"ACM Analytics, LLC",Remote,-1,-1,-1,-1,-1,-1,-1
DATA SCIENTIST DATA SCIENCES & AI,Employer Provided Salary:$90K - $100K,"JOB SUMMARY

A Data Scientist is responsible for the execution of Data Science solutions in chosen domains in a manner that creates value for our customers, people and business community through innovative solutions incorporating the latest developments in the Data Science world.
Primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems.
The Data Scientist also needs to lead the team, come up with innovative solutions to the Business problem statements.

JOB RESPONSIBILITIES




Show More
Report",-1,"LTIMindtree
3.8","Redmond, WA",-1,"Size
10000+ Employees",-1,"Founded
1997","Type
Company - Public","Industry
Information Technology Support Services","Sector
Information Technology"
Data Scientist,$84K - $134K (Glassdoor est.),"Overview:

Iron EagleX is a veteran owned defense contracting company based in Tampa, FL.

It is our mission to provide solutions to the most challenging technical problems facing the Department of Defense while simultaneously making a positive impact on our employees and community.
Responsibilities:
Job Description:

The Data Scientist will support the United States Special Operations Command (USSOCOM) Chief Data Office (CDO) and be responsible for designing, implementing, and maintaining a data pipeline. Additionally, the Data Scientist shall interpret and analyze complex sets of data and plan, execute, and manage ML projects with cloud-native platforms and advanced ML solutions. They will leverage multiple methodologies such as data mining, natural language programming, and machine learning.

Qualifications:




Show More
Report",-1,"Iron EagleX
5.0","'Aiea, HI","'Aiea, HI","Size
1 to 50 Employees",,"Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology","Revenue
Unknown / Non-Applicable"
Associate Data Scientist,Employer Provided Salary:$70K - $110K,"Position: Associate Data Scientist
Location: Remote
Reports to: Chief Analytics Officer
Position Type: Full Time
Compensation: $70,000 - $110,000
Travel Required: Up to 5%

About Us: Netrush partners with brands to increase value at all points between your business and the consumer, bringing data, technology, strategy, and infrastructure to help them thrive on Amazon and other ecommerce platforms. With headquarters in Vancouver, Washington, and several processing facilities across North America, Netrush provides integrated retail capabilities ranging from logistics and data science to brand control and creative services, helping brands outsmart, not outspend, the competition.





Show More
Report",3.6,"Netrush
3.1","Vancouver, WA",-1,"Size
51 to 200 Employees",-1,"Founded
2006","Type
Company - Private","Industry
Advertising & Public Relations","Sector
Media & Communication"
Data Scientist,-1,"This is a remote position.
About Fuse Technologies

Fuse Technologies is a fintech solution for the experience economy empowering creators to sell their tickets, hotel, and multi-day curated experience in a single transaction. The company has raised $16M in seed capital to date reaching a $120M valuation in less than 1 year of launching its first client.

Fuse's clients include Live Nation, AEG, Golden Voice, Soccer Champions Tour, Life is Beautiful, TAO Group, Disco Donnie, Wonderfront, Lineleap, Hifi Social, Reggae Riseup, Cali Roots, Insomniac, Relentless Beats, C3 Presents, Vegas Golden Knights, A22 Sports, PAC-12, Big West, Main Event, American Rodeo, Blended, Montreal Tourisme, and over 250 university RSOs.






Show More
Report",3.6,"Fuse Technologies
5.0",California,California,-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$100K - $130K,"About the Data Scientist position
We are looking for a skilled Data Scientist who will help us analyze large amounts of raw information to find patterns and use them to make sense of the app industry. We have enormous amounts of data about the app store, and you'll be responsible for building data products to extract valuable insights that will empower our members as they navigate the app store.
We expect you to be highly analytical with a knack for analysis, math, and statistics and a passion for machine learning and research. Critical thinking and problem-solving skills are also required.
Data Scientist responsibilities are:
Research and detect valuable data sources and automate data validation
Perform preprocessing of structured and unstructured data
Show More
Report",3.6,"Appfigures
2.9",Remote,-1,"Size
1 to 50 Employees",-1,"Founded
2009","Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
(5) Data Analyst / Data Scientist,-1,"Location: 100% Remote

Position Type: Contract

Position Term: 6 Months to 1 Year

Skills:
For initial chatbot development –
Experience analyzing call logs, online-chat transcripts,
Experience with web and mobile usage to determine a prioritized list of suggested intents to create.
Once the chatbot is created – will uses analytics data from Watson Assistant to provide insights into overall Bot performance and areas of improvement.
Show More
Report",3.6,TRA'BIAN ENTERPRISES,Remote,-1,-1,-1,-1,-1,-1,-1
Data Scientist,Employer Provided Salary:$63.00 - $68.00 Per Hour,"Overview:
WHO WE ARE:
Beyondsoft Consulting, Inc. is a leading technical solutions and consulting partner. We combine emerging technologies and proven methodologies to tailor elegant solutions that solve complex challenges and empower our customers to accelerate their business goals. For the past 25+ years we have been providing a broad range of high-quality IT services, including staff augmentation, business process outsourcing, custom software solutions, test automation, digital enablement, and other software engineering and digital transformation services.

WHAT WE’RE ABOUT:
We believe that collaboration, transparency, and accountability are the values that guide our business, our delivery, and our brand. Everyone has something to bring to the table, and we believe in working together with our peers and clients to leverage the best of one another in everything we do. When we proactively collaborate, business decisions become easier, innovation is greater, and outcomes are better.

Responsibilities:

Qualifications:


Show More
Report",3.6,"Beyondsoft Consulting
3.4",United States,-1,"Size
201 to 500 Employees",-1,"Founded
2004","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
Data Scientist,$80K - $122K (Glassdoor est.),"DEPARTMENT: Analytics
JOB TITLE: Data Scientist
REPORTS TO: Director of Analytics
JOB PURPOSE: A Data Scientist at Net Pay Advance, Inc. will develop and implement advanced analytics for analyzing data problems surrounding the day-to-day business and provide solutions across a range of functions. This includes customer segmentation, optimization, predictive analytics, and machine learning based decision making. They will also utilize machine learning solutions, along with advanced statistical math and algorithms, to provide accurate and timely data support, analysis, and maintenance on a variety of models, reports, and projects. The Data Scientist works closely with the other Data Scientists on analysis and prediction of trends while supporting cross-functional teams on the day-to-day delivery of projects and initiatives.



Show More
Report",3.6,"Net Pay Advance Inc
4.8","Wichita, KS","Wichita, KS","Size
1 to 50 Employees",,"Founded
2007","Type
Company - Private","Industry
Banking & Lending","Sector
Financial Services"
Lead Data Scientist,Employer Provided Salary:$80.00 - $85.00 Per Hour,"EXP:10+Years
Skills :
Develop and operate AI/NLP models using Python
Understand models like topic clustering, sentiment analysis
Able to lead a team, generate reports and conduct presentations with Key Stakeholders.
ETL, Database and BI tools that include Tableau, Postgres, and Oracle
Hands-on Experience with SQL, OCR, Structured and Unstructured data
Financial experience is preferred.
Top Secret clearance required
Show More
Report",3.6,"Freemind solutions
3.5",Remote,-1,"Size
1 to 50 Employees",-1,"Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,-1,"CRED is a fast-growing startup helping individuals and companies to reach their full potential. We use data and intelligence to power footballers, football clubs, brands and other individuals and organisations within the sports space, enabling them to accelerate their financial, commercial and sporting development.

The Engineering team at CRED is looking for a savvy Data Scientist to join our growing team of analytics experts. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products.

You are adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. You must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. You must be self-directed and comfortable supporting the data needs of multiple teams, systems and products.





Show More
Report",3.6,"CRED Investments
5.0",Remote,Remote,-1,"Type
Company - Private",-1,-1,-1,-1
DATA SCIENTIST I,Employer Provided Salary:$60K,"Job Summary:
We are seeking a Data Scientist to contribute to cutting-edge research in the field of health informatics with a focus in health outcomes, applied machine learning, and high-throughput phenotyping. Join a unique lab of physician-scientists, clinical informatics experts, statisticians, engineers, and computer scientists to innovate and develop models that are closely linked to healthcare practice with opportunities to implement your work into real-time and impact patient outcomes. The Data Scientist will work jointly with the UW Department of Surgery primarily under the direction of Dr. Nabeel Zafar and with the UW Critical Care Medicine (ICU) Data Science Lab under the direction of Dr. Anoop Mayampurath, supported by Drs Majid Afshar. Drs. Matthew Churpek.

The ideal candidate will be responsible for the development and execution of high-impact machine learning and statistical modeling projects for improving patient outcomes. The individual will use machine learning and computational methods for preprocessing and analyzing data from the electronic health record. We are looking for a candidate who could jointly fill data wrangling and machine learning subspecialties in our lab.

The staff member will be responsible for providing data for abstract and manuscript submissions. They will also assist with the development of abstracts, posters, presentations, and manuscripts and will be involved in project monitoring and evaluation, data analysis, oversight of trainees, and dissemination of program results. This individual will work in close collaboration with the data management team.

SMPH is committed to being a diverse, equitable, inclusive and anti-racist workplace and is an Equal Employment Opportunity, Affirmative Action employer. Applications from Black, Indigenous and People of Color (BIPOC) individuals, LGBTQ+ and non-binary identities, women, persons with disabilities, military service members and veterans are strongly encouraged.



















































Show More
Report",3.6,"University of Wisconsin–Madison
4.8","Madison, WI",-1,"Size
Unknown",-1,"Type
Company - Public","Industry
Sports & Recreation","Sector
Arts, Entertainment & Recreation","Revenue
Unknown / Non-Applicable"
Scientist Data Automation,$74K - $106K (Glassdoor est.),"Janssen Research & Development, LLC., is recruiting for a Scientist in Malvern, PA.
At the Janssen Pharmaceutical Companies of Johnson & Johnson, we are working to create a world without disease. Transforming lives by finding new and better ways to prevent, intercept, treat and cure disease inspires us. We bring together the best minds and pursue the most promising science. We are Janssen. We collaborate with the world for the health of everyone in it. Learn more at www.janssen.com and follow us @JanssenGlobal. Janssen Research and Development, LLC. is part of the Janssen Pharmaceutical Companies.
We are Janssen. Our mission drives us. Our patients inspire us. We collaborate with the world for the health of everyone in it.
The Biotherapeutics Analytical Development group is seeking a Scientist to support data automation and analytical laboratory informatics.
Show More
Report",3.6,"Johnson & Johnson
4.2","Malvern, PA","Malvern, PA","Size
10000+ Employees",,"Founded
1887","Type
Company - Public","Industry
Biotech & Pharmaceuticals","Sector
Pharmaceutical & Biotechnology"
