Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
Assoc. Data Scientist,Employer Provided Salary:$64K - $82K,"Are you mission-driven and passionate about helping others succeed?
Do you strive to lead, follow, and act with integrity?
Are you the one who honors your commitments?
Is building trusting relationships an integral part of why you do what you do?
Do you push limits and challenge the status quo?
If you answered YES, keep reading to find out how you can contribute to the success of Team USA!
Here's a summary of responsibilities:
Show More
Report",3.1,"US Olympic & Paralympic Committee
2.3","Colorado Springs, CO",-1,"Size
201 to 500 Employees",-1,"Founded
1894","Type
Nonprofit Organization","Industry
Sports & Recreation","Sector
Arts, Entertainment & Recreation"
Associate Data Scientist,$72K - $104K (Glassdoor est.),"GENERAL SUMMARY OF POSITION:
The Data Scientist is responsible for modeling complex clinical and research problems, discovering insights and identifying opportunities through the use of statistical, algorithmic, mining and visualization techniques. In addition to advanced analytic skills, this role is also proficient at integrating and preparing large varied datasets, designing specialized database and computing environments, and presenting results. Data Scientists work closely with clients, project/program managers, and other IT teams to turn data into actionable information and knowledge that can be used to make sound organizational decisions. Core traits include creative thinking, innovative proposals, and expert data mining techniques. They will need to validate their findings using an experimental and iterative approach. In addition, he/she will perform diverse and complex duties in a manner consistent with a dynamic and active biomedical education and research community.
Show More
Report",3.1,"UMASS Medical
3.8","Worcester, MA","Worcester, MA","Size
5001 to 10000 Employees",,"Founded
1962","Type
College / University","Industry
Colleges & Universities","Sector
Education"
IT Data Scientist,Employer Provided Salary:$118K - $160K,"Position Summary
The Data Scientist applies machine learning and statistical techniques to help solve JetBlue’s most complex commercial and operational challenges. The Data Scientist will be responsible for exploring and creating compelling visualizations of new datasets, identify key features and engineer new ones to be used in modeling, and discover the modeling approaches that deliver the best results based on appropriate evaluation metrics. The Data Scientist reports to the Manager, Data Science.
Essential Responsibilities
Collaborate with teams across the business to translate their needs or challenges into machine learning or statistical problems

Show More
Report",3.1,"JetBlue Airways Corporation
3.8","Long Island City, NY",-1,"Size
10000+ Employees",-1,"Founded
1999","Type
Company - Public","Industry
Airlines, Airports & Air Transportation","Sector
Transportation & Logistics"
Data Scientist / Senior Data Scientist,Employer Provided Salary:$123K - $184K,"C3.ai, Inc. (NYSE:AI) is a leading provider of Enterprise AI software for accelerating digital transformation. The proven C3 AI Suite provides comprehensive services to build enterprise-scale AI applications more efficiently and cost-effectively than alternative approaches. The core of the C3 AI offering is an open, data-driven AI architecture that dramatically simplifies data science and application development. Learn more at: www.c3.ai
As a member of the C3 AI Data Science team, you will work with some of the largest companies on the planet to help them build the next generation of AI-powered enterprise applications on the C3 AI Suite (c3.ai/customers/). You will work directly with data scientists, software engineers, and subject matter experts in the definition of new analytics capabilities. You will be able to provide our customers with the information they need to make proper decisions and enable their digital transformation. You will help find the appropriate machine learning/data mining algorithms to answer those questions and implement those on the C3 AI Suite so they can run at scale.
Show More
Report",3.1,"C3 AI
4.1","Redwood City, CA",-1,"Size
501 to 1000 Employees",-1,"Founded
2009","Type
Company - Public","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
Data Scientist,$82K - $119K (Glassdoor est.),"Position: Data Scientist
Unit: District Attorney's Transparency Analytics (DATA) Lab
Company Description
The Philadelphia District Attorney’s Office is the largest prosecutor’s office in Pennsylvania, and one of the largest in the nation. It serves more than 1.5 million citizens of the City and County of Philadelphia, employing 600 lawyers, detectives and support staff.
The Philadelphia District Attorney’s Office (DAO), led by District Attorney Larry Krasner, is committed to the mission of providing fair and just prosecution to all Philadelphians. DA Krasner believes that justice is best achieved through policies grounded in research, data, and science. Holding true to these commitments, the DAO has improved its capabilities to process data, craft policy, and conduct research. As we continue to modernize a progressive and fast-paced office, we aim to be responsive, forward thinking, and collaborative.
The Philadelphia District Attorney’s Office in particular is committed to several citywide collaborations aimed at reducing Philadelphia’s jail population and improving the criminal justice system overall.


Show More
Report",3.1,"Philadelphia District Attorney's Office
2.7","Philadelphia, PA","Philadelphia, PA","Size
501 to 1000 Employees",,"Type
Government","Industry
Municipal Agencies","Sector
Government & Public Administration","Revenue
Unknown / Non-Applicable"
Data Scientist,$72K - $109K (Glassdoor est.),"About the Connected Services Division:
Aptiv is making mobility real. Today’s software-defined vehicles generate a lot of data. It’s expensive to transmit, and it’s not all useful. Aptiv’s Connected Services team is a global provider of telematics and analytics solutions serving the transportation industry. We help our customers identify the data they need to operate more efficiently and produce better products. With teams working across the globe, Connected Services creates and delivers solutions that combine comprehensive data acquisition methods with powerful edge and cloud computing architecture resulting in an enterprise-class solution for fleet management, product development, connected vehicle and data exchange applications. Come join the Aptiv Connected Services team for a unique opportunity to work with and learn from experts, while also significantly contributing to the future of mobility! Mobility has the power to change the world, and we have the power to change mobility.
Show More
Report",3.1,"Aptiv
3.8","Troy, MI",-1,"Size
10000+ Employees",,"Founded
2017","Type
Company - Public","Industry
Electronics Manufacturing","Sector
Manufacturing"
Sr. Data Scientist,$89K - $127K (Glassdoor est.),"Sr. Data Scientist
Category: Software Development/ Engineering
Main location: United States, Texas, Dallas
Position ID: J1022-2442
Employment Type: Full Time
Meet our professionals
CGI USA - Finding your fit
Position Description:




























Show More
Report",3.1,"CGI
3.9","Dallas, TX",-1,"Size
10000+ Employees",,"Founded
1976","Type
Company - Public","Industry
Business Consulting","Sector
Management & Consulting"
Lead Data Scientist (Personalization),$98K - $152K (Glassdoor est.),"Our client has a fresh and innovative vision for how the company should approach digital marketing and product. They are utilizing machine learning in an effort to intelligently engage their customers in a more personalized and effective way. Their team has successfully launched a new and innovative technology platform, which serves millions of consumers, tens of thousands of aesthetics providers and thousands of colleagues throughout the US.
The Lead Data Scientist will be responsible for partnering with Product, Engineering and Marketing teams to build a state of the art recommendation system and content personalization engine to maximize customer lifetime value.‍
You Will
Design, train and apply statistics, mathematical models, and machine learning techniques to create scalable solutions for predictive learning, forecasting and optimization to drive business growth and members' engagement

Show More
Report",3.1,"Transcend Digital
4.8","Irvine, CA","Irvine, CA","Size
1 to 50 Employees",,"Founded
2017","Type
Company - Public","Industry
Information Technology Support Services","Sector
Information Technology"
Scientist - Data Science and Computer Vision,$95K - $147K (Glassdoor est.),"Based in Oakland, NJ, Topcon is a comprehensive diagnostic device manufacturer within the worldwide eye care community. It introduced the world’s first commercial back-of-the-eye Spectral Domain (SD) and Swept Source (SS) optical coherence tomography (OCT) systems, which have driven innovation in eye care.
More recently, to develop the most efficient, pragmatic and state-of-the-art solutions, Topcon formed a new strategic division, Topcon Healthcare Solutions, whose primary objective is to create world-class software solutions for the eye care industry and beyond. The company's products enable the collection and visualization of a wide range of imaging and clinical data while providing quantitative and clinical analysis capabilities.
Topcon’s software gives clinicians access to patient exam data captured from OCTs, Visual Fields, Fundus Cameras, and other Topcon and third-party devices. Topcon leverages its new data management system called Topcon Harmony, where practitioners gain access to both DICOM and non-DICOM information stored in a central, cloud-based environment. Additionally, Topcon now provides an integrated service that connects practitioners to an extensive network of reading services to assist in the management of sight-threatening eye diseases.
Show More
Report",3.1,"Topcon Positioning Systems
4.4","San Diego, CA","San Diego, CA","Size
1001 to 5000 Employees",,"Founded
1994","Type
Company - Private","Industry
Electronics Manufacturing","Sector
Manufacturing"
Associate Data Scientist,Employer Provided Salary:$85K - $110K,"Are you ready to be a BOSS?
BOSS AI is looking for the diamonds in the rough, the scrappers, those who are underappreciated and ready to conquer the world. Are you looking for the opportunity to stretch your skills while driving the execution of customer solutions that will fundamentally transform business? Are you ready to showcase your talents in a fast-paced growing organization?
At BOSS AI, you’ll be given the support, advanced tools, and technology that are required to foster innovation and achievement. Here, we empower you to grow your career as you collaborate in an inclusive team environment. BOSS AI offers:
Highly competitive base pay and performance bonuses
Savings & retirement benefits (401K)




















Show More
Report",3.1,BOSS AI,United States,-1,-1,-1,-1,-1,-1,-1
Data Scientist,-1,"Requisition ID : 407201
Create the change that everyone wants a taste of. Make a difference at IFF.

If you haven’t heard of IFF before (treasures are truly hard to find), it’s time to get excited. Welcome to the world’s best-kept secret and scent.

At IFF, we apply science and creativity for a better world, push past traditional boundaries and towards a more sustainable future. We are on a mission to co-create sensorial experiences that delight and go beyond the expectations of consumers everywhere.





















Show More
Report",3.1,"International Flavors & Fragrances
3.7","Wilmington, DE",-1,-1,"Founded
1958",-1,-1,-1,-1
Data Management Specialist /Data Science Co-Op,$61K - $98K (Glassdoor est.),"Working in a Computerized Maintenance Management System (cMMS) – reviewing old work orders that require additional information to be closed.
Would require working with multiple groups to gather the necessary data
Updating job plans in Maximo to ensure current procedures are followed
Working with Technicians to get the appropriate tasks into the Job plan revisions
Technical writing for new or revised job plans – both Mechanical and Instrumentation systems
Work order investigative tasks for Work Order POST reviews – both Mechanical and Instrumentation systems. Obtain what is missing in the docs.
Asset information updates in the Enterprise Asset Management (EAM) system – in this case it is “Maximo”






Show More
Report",3.1,"Boehringer Ingelheim
4.1","Fremont, CA","Fremont, CA","Size
10000+ Employees",,"Founded
1885","Type
Company - Private","Industry
Biotech & Pharmaceuticals","Sector
Pharmaceutical & Biotechnology"
Associate Data Scientist,$66K - $98K (Glassdoor est.),"Carpenter Technology Corporation is a leading producer and distributor of premium specialty alloys, including titanium alloys, nickel and cobalt based superalloys, stainless steels, alloy steels and tool steels. Carpenter Technology’s high-performance materials and advanced process solutions are an integral part of critical applications used within the aerospace, transportation, medical and energy markets, among other markets. Building on its history of innovation, Carpenter Technology’s wrought and powder technology capabilities support a range of next-generation products and manufacturing techniques, including novel magnetic materials and additive manufacturing.
ASSOCIATE DATA SCIENTIST
POSITION SUMMARY for the Associate Data Scientist: The data scientist trains, validates, and manages machine learning solutions to advance Carpenter Technology’s digital transformation. Mines and analyzes complex and unstructured data sets using advanced statistical methods for use in data driven decision making. Performs research, analysis, and modeling on organizational data. Develops and applies algorithms or models to key business metrics with the goal of improving operations or answering business questions. Position is responsible for the entirety of ML model suite that address production quality issues for all the business lines. Builds ML simulation models to support R&D with product development.
Show More
Report",3.1,"Carpenter Technology
2.7","Raleigh, NC","Raleigh, NC","Size
1001 to 5000 Employees",,"Founded
1889","Type
Company - Public","Industry
Consumer Product Manufacturing","Sector
Manufacturing"
Data Scientist - Supply Planning,$84K - $119K (Glassdoor est.),"Beam Suntory is Crafting the Spirits that Stir the World. Rooted in two centuries of family heritage, Beam Suntory has evolved into the world's third largest leading premium spirits company ... where each employee is treated like family and trusted with legacy. With our greatest assets - our premium spirits and our people - we're driving growth through impactful marketing, innovation and an entrepreneurial spirit. Beam Suntory is a place where you can come Unleash your Spirit by making an impact each and every day.

The following position is open in Chicago, IL., - Data Scientist - Supply Planning

What makes this a great opportunity?







Show More
Report",3.1,"Beam Inc.
4.0","Chicago, IL",-1,"Size
1001 to 5000 Employees",,"Founded
2014","Type
Company - Private","Industry
Food & Beverage Manufacturing","Sector
Manufacturing"
Senior Data Analyst,Employer Provided Salary:$103K - $153K,"Spokeo is a people search engine that both enlightens and empowers our customers. With over 14 billion records and 18 million visitors per month, we reconnect friends, reunite families, prevent fraud, and more.
As a Senior Data Analyst, you will be responsible for working across finance, product, and marketing functions to translate business needs into data-centric solutions. We collect data from a wide variety of public sources and need someone with a curious mindset who is ready to dive deep to define business rules, identify connections and organize our growing data catalog.
Responsibilities (including estimated time of how much of an average week is spent doing each item - this is subject to change):
15% - Learn and apply your knowledge in quantitative analysis, qualitative assessment, and data mining to uncover meaningful insights and recommendations to guide and improve marketing advertising performance, acquisition growth, and audience targeting efforts.






This is a remote position.
Show More
Report",3.1,"Spokeo
4.1","Pasadena, CA",-1,"Size
201 to 500 Employees",-1,"Founded
2006","Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology"
Data Scientist Fellowship - 1 Year - Newark DE,Employer Provided Salary:$70K,"Job Details
Job Location
Delaware Office - Wilmington, DE
Position Type
Full Time
Education Level
Graduate Degree
Salary Range



Show More
Report",3.1,"Tech Impact
4.2","Wilmington, DE",-1,"Size
51 to 200 Employees",-1,"Founded
2003","Type
Nonprofit Organization","Industry
Information Technology Support Services","Sector
Information Technology"
Jr. Data Scientist,$66K - $98K (Glassdoor est.),"Job Description:

Summary:
Yorktown Systems Group, Inc. is seeking a qualified Jr. Data Scientist to provide professional services and support to the TRADOC Deputy Chief of Staff for Intelligence (G-2) Operational Environment (OE) and Core Functions. The TRADOC G-2 facilitates and acts as the principal enabler for continuous learning across all TRADOC lines of effort through acquiring, analyzing, creating, organizing, applying and transferring data, information, and knowledge in the context of current and future operations. The G-2 is responsible for delivering the Operating Environment to facilitate the training of deploying units on joint, national and interagency information, emerging asymmetric capabilities gleaned from world-wide operations; integrating processes, practices, concepts and materiel capabilities into Joint and Service DOTMLPF solutions; and coordinating with the training centers to provide realistic enemy and environmental signatures into models and simulations in support of realistic training.








Show More
Report",3.1,"Yorktown Systems Group
4.1","Fort Eustis, VA","Fort Eustis, VA","Size
501 to 1000 Employees",,"Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting","Revenue
$5 to $25 million (USD)"
Applied Data Scientist,-1,"Responsibilities
One of the nation’s largest and most respected providers of hospital and healthcare services, Universal Health Services, Inc. has built an impressive record of achievement and performance. Growing steadily since its inception into an esteemed Fortune 500 corporation, annual revenues were $11.6 billion in 2020. In 2021, UHS was again recognized as one of the World’s Most Admired Companies by Fortune; in 2020, ranked #281 on the Fortune 500; and listed #330 in Forbes ranking of U.S.’ Largest Public Companies. Headquartered in King of Prussia, PA, UHS has 89,000 employees and through its subsidiaries operates 26 acute care hospitals, 334 behavioral health facilities, 39 outpatient facilities and ambulatory care access points, an insurance offering, a physician network and various related services located in 38 U.S. states, Washington, D.C., Puerto Rico and the United Kingdom.








Show More
Report",3.1,"Universal Health Services, Inc. - Corporate Office
3.1","King of Prussia, PA",-1,-1,"Founded
1978",-1,-1,-1,-1
-1,$78K - $118K (Glassdoor est.),-1,3.1,-1,-1,"Fort Meade, MD","Size
Unknown",,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Data Scientist,$102K - $156K (Glassdoor est.),"Palo Alto, CA or Remote
Gen Z is the generation of the side hustle. They’re creators. ‍ They’re freelancers. ‍ They’re investors. ‍ And they’re not afraid to take on challenges, especially when it comes to their finances - and we’re here for it.
Step is a next-generation financial services company building a better banking experience to help teens and young adults achieve financial independence and knowledge at an earlier age. We’re on a mission to improve the financial future of the next generation by empowering teens to start their financial journey today. Step is a well-funded Series C company that has raised more than $175M, focused on disrupting the banking industry through a differentiated mobile-first consumer experience.
Teens and families love our product. We eclipsed 1 million customers in just four months after launch and have now crossed 2.5 million customers in our first year on the market. If you’re looking to join a fast-growing company with a strong mission and vision that puts people first, we want to meet you!

Show More
Report",3.1,"Step Mobile
3.1","Palo Alto, CA","Palo Alto, CA","Size
51 to 200 Employees",,"Founded
2018","Type
Company - Private","Industry
Internet & Web Services","Sector
Information Technology"
Senior Data Scientist,Employer Provided Salary:$90K - $150K,"Job description
Senior Data Scientist
About us
Cobbs Creek Healthcare is a data analytics firm enabling the pharmaceutical industry to make better decisions and improve their business results. Founded in 2008, Cobbs Creek's team of highly skilled data science and business experts serves top-tier clients across many therapeutic areas. Cobbs Creek was named to CIO Review's list of Top 10 Healthcare Consulting & Service Companies for 2021.
What you’ll do
Show More
Report",3.1,"Cobbs Creek Healthcare
4.7","Newtown Square, PA",-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
-1,Employer Provided Salary:$60.00 Per Hour,-1,3.1,-1,-1,-1,"Size
51 to 200 Employees",-1,"Founded
1997","Type
Company - Private","Industry
Information Technology Support Services","Sector
Information Technology"
Data Scientist,$81K - $121K (Glassdoor est.),"Position Description:
This role will provide subject matter expertise to perform data analytics and visualization of IT services health. Develop Enterprise Performance Management strategy, and more.
Job Responsibilities:
Function as a technical expert across multiple network domains and portfolios. Develop, deliver, and update working level, project, and senior leadership briefs. Write whitepapers to articulate data strategy. Brief Senior Leadership on data analytics and visualization.
Required Qualifications:
Bachelor's degree or equivalent combination of education, training, and experience.
Show More
Report",3.1,"Louisiana Technology Group Inc
5.0","Chesapeake, VA","Chesapeake, VA","Size
1 to 50 Employees",,"Founded
1999","Type
Company - Private","Revenue
$5 to $25 million (USD)",-1
Data Scientist,$73K - $106K (Glassdoor est.),"Overview:
VTG is looking for a Data Scientist in Fort Meade, MD.
Responsibilities:
Collaborate with subject matters experts (SMEs) to understand source data
Incorporate SME input into feature vectors suitable for analytic development and testing
Translate customer inputs to be developed into enterprise facing software visualizations
Oversee the development of individual analytic efforts and guide team in analytic development process
Partner with software engineers and cloud developers to develop production analytics
Qualifications:
Show More
Report",3.1,"NextRev Tech
3.5","Fort Meade, MD","Fort Meade, MD","Size
1001 to 5000 Employees",,"Founded
1966","Type
Company - Private","Industry
Aerospace & Defense","Sector
Aerospace & Defense"
Data Scientist II - image analysis,$83K - $118K (Glassdoor est.),"About the Department
The AI and Analytics Team is part of Novo Nordisk’s Data Science division, where we apply sophisticated algorithms and machine learning techniques to some of the hardest problems in the discovery and development of new healthcare solutions. By leveraging a blend of scientific, problem-solving, and quantitative skills, we provide superior data insights that empower Novo Nordisk to further develop and deliver life-changing treatments. We work in multidisciplinary teams with strong collaboration across all areas of the organization and engage in external collaborations to ensure access to cutting edge research and technology.
We believe in the value of a diverse and inclusive culture. Together, we build and grow talent to ensure the development of new solutions. The team is comprised of collaborative, diverse and passionate people who have a true sense of pride in their work. We are committed to helping each other grow, and we are driven by the opportunity to make a difference in the lives of people living with chronic disease. Everything we do starts and ends with the patient. And, while changing the future of chronic disease treatment, such as diabetes and obesity, is no easy task, we also recognize the importance of an enjoyable workplace, which is why we’ve cultivated a culture of fun, ingenuity, and innovation. Our competitive compensation package and support of a healthy work-life balance all add to a best-in-class employee experience.












Show More
Report",3.1,"Novo Nordisk
4.3","Lexington, MA","Lexington, MA","Size
10000+ Employees",,"Founded
1923","Type
Company - Public","Industry
Biotech & Pharmaceuticals","Sector
Pharmaceutical & Biotechnology"
Machine Learning Engineer,Employer Provided Salary:$100K,"Job Title : AI Engineer / Architect with Experience in Edtech or Gaming Industry
Job Type : Contract to hire
Job Location : Remote
AI Engineer / Architect role is part of Service Excellence Automation team. The individual should lead and do the solution architecture and engineering support for solutions in the field of Artificial Intelligence & Machine Learning, Text Analytics and enterprise integrations.
Your key responsibilities
Hands-on experience in building NLP, Machine Learning (Deep Learning), Statistical Learning & Deep Learning models with python programming.
Show More
Report",3.1,"Stemuli Studios Inc.
4.0",Remote,-1,"Size
1 to 50 Employees",-1,"Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting","Revenue
Less than $1 million (USD)"
"Senior Analyst, Data Scientist",$106K - $156K (Glassdoor est.),"Come join Analog Devices (ADI) – a place where Innovation meets Impact. For more than 55 years, Analog Devices has been inventing new breakthrough technologies that transform lives. At ADI you will work alongside the brightest minds to collaborate on solving complex problems that matter from autonomous vehicles, drones and factories to augmented reality and remote healthcare.
ADI fosters a culture that focuses on employees through beneficial programs, aligned goals, continuous learning opportunities, and practices that create a more sustainable future.
ADI At A Glance
Analog Devices operates at the center of the modern digital economy, converting real-world phenomena into actionable insight with its comprehensive suite of analog and mixed signal, power management, radio frequency (RF), and digital and sensor technologies. ADI serves 125,000 customers worldwide with more than 75,000 products in the industrial, communications, automotive, and consumer markets. ADI is headquartered in Wilmington, MA. Visit
.


Job Req Type: Graduate Job
Required Travel: Yes, 10% of the time
The wage range for a new hire into this position is $111,320 to $153,065.
Show More
Report",3.1,"Analog Devices
4.1","San Jose, CA",-1,"Size
10000+ Employees",,"Founded
1965","Type
Company - Public","Industry
Electronics Manufacturing","Sector
Manufacturing"
Data Scientist,Employer Provided Salary:$85K - $158K,"Duties
Supports the implementation and maintenance of business intelligence and analysis solutions by identifying and gathering data needed; processing and transforming data into needed formats; developing processes for analysis; applying various tools and techniques to produce findings and insights from structured and unstructured data; and communicating the data and analytic results across the organization.
Uses analytic tools to combine, analyze, and interpret complex datasets of varying sizes to perform exploratory analyses and develop data-informed organizational solutions.
Performs optimal and appropriate analysis on large and very large data sets. Prepares reports on in-depth data analyses using statistics and data visualization skills.
Analyzes and explores a variety of large data sources to provide data-informed insights and actionable recommendations. Conducts statistical analysis to make appropriately rigorous and informed projections, data-informed decisions, and recommendations based on findings. Advises on the potential benefits and uses of automation to improve the efficiency of analytical operations in the agency.

























Show More
Report",3.1,US Employment and Training Administration,"Albuquerque, NM",-1,"Size
1001 to 5000 Employees",-1,"Founded
1935","Type
Government","Industry
National Agencies","Sector
Government & Public Administration"
Data Scientist. Team Lead.,-1,"Job Category: Technical
Job Type: Full Time
Job Location: Remote
Team: AI
About Kyla
Kyla helps you live longer. First, Kyla collects your medical history, blood sample, and DNA. Then, Kyla AI analyzes your medical data to identify your top health risks, estimate your remaining lifetime, and give you simple, doctor-validated daily goals to increase your life expectancy. Finally, Kyla monitors your progress 24×7, diagnoses, and treats your conditions with the help of doctors.
Join our Kyla.com team of medical providers, product leaders, engineers, and AI scientists to grant people the power to understand their health from a new perspective in order to improve their life expectancy. Our ActionUrgentCare.com medical infrastructure consists of 14 Medical Clinics and a High Complexity Laboratory in California, USA, and has been in business for 10+ years. We’re working with Fortune 500 companies, schools, and individuals by the thousands and are rapidly growing.


















Show More
Report",3.1,"Kyla
4.3",Remote,Remote,-1,"Type
Company - Private",-1,-1,-1,-1
Senior Staff Data Scientist-Remote,Employer Provided Salary:$166K - $228K,"Do you want to join us in helping to fight the world’s most threatening diseases and enabling access to care for more people around the world? At Siemens Healthineers, we pioneer breakthroughs in healthcare. For everyone. Everywhere.
We offer you a flexible and dynamic environment with opportunities to go beyond your comfort zone in order to grow personally and professionally. Sound interesting? Then come and join our global team as a Senior Staff Data Scientist.
Our global team: We are a team of 6000 highly dedicated employees across more than 70 countries passionately pushing the boundaries of what’s possible in healthcare to help improve people’s lives around the world. As a leader in the industry, we aspire to create better outcomes and experiences for patients no matter where they live or what health issues they are facing. Our portfolio, spanning from invitro and invivo diagnostics to image-guided therapy and innovative cancer care, is crucial for clinical decision making and treatment pathways.
















Show More
Report",3.1,"Siemens Healthineers
4.1","Tarrytown, NY",-1,"Size
10000+ Employees",-1,"Founded
1847","Type
Company - Public","Industry
Biotechnology","Sector
Pharmaceutical & Biotechnology"
-1,Employer Provided Salary:$64K - $82K,-1,3.1,-1,-1,-1,"Size
201 to 500 Employees",-1,"Founded
1894","Type
Nonprofit Organization","Industry
Sports & Recreation","Sector
Arts, Entertainment & Recreation"
Associate Data Scientist,$72K - $104K (Glassdoor est.),"GENERAL SUMMARY OF POSITION:
The Data Scientist is responsible for modeling complex clinical and research problems, discovering insights and identifying opportunities through the use of statistical, algorithmic, mining and visualization techniques. In addition to advanced analytic skills, this role is also proficient at integrating and preparing large varied datasets, designing specialized database and computing environments, and presenting results. Data Scientists work closely with clients, project/program managers, and other IT teams to turn data into actionable information and knowledge that can be used to make sound organizational decisions. Core traits include creative thinking, innovative proposals, and expert data mining techniques. They will need to validate their findings using an experimental and iterative approach. In addition, he/she will perform diverse and complex duties in a manner consistent with a dynamic and active biomedical education and research community.
Show More
Report",3.1,"UMASS Medical
3.8","Worcester, MA","Worcester, MA","Size
5001 to 10000 Employees",,"Founded
1962","Type
College / University","Industry
Colleges & Universities","Sector
Education"
